sample-id,1c64743f68251668fe10ecd563d7115c,69a9ddd672338abb0cef2b6cc3cdd988,c6bde16a7357fd01c8eda2cd9405104a,fb347af4b91a967e98e7be84d915048d,a94d349a1a12dd2110ddaa067816a3a6,4954fc9d1468485b81e35649f548f020,fdac228059abf9a37037c163d1de11b8,85e5895e2fdfdf63b97ccad36c74fb64,148fef114366d9a78eff952e01a3fa11,7881a57a8096f9bb46bda53921e31f7d,391dfbc1677dde4c9b3c403d296fd732,5d5b3c6a1dbd7a5272ea33975eefa879,2fa15e9ce75c9b4c07f70bef6240e952,547e4fa04a12742ca73f70c77ae28880,578295200558da45426c7645c14d09c2,412c48d730127d59d3610a0756dfdb80,b003e05cc22044ac6f1a5908fb6d768f,459e8f1dff1b6c778542965005630e3a,4dd1030f65486130d634926a58f9dddd,cda4180fc7a2925160bdbe9e396e7f23,33356af65c78348181d8ac9ef82841ed,8439c0c15e72041ffdad1623015cc500,6ca07efa32f225bafdd0c7bba29cc5cc,475a59bed8c14dd827d57db40105fd47,97142074e94b55d2669ef268d52c1bcf,f1c7a5f136c6e76384bbea78a139693b,532082411e79d66aae934f865be44965,52200ffb2ac4c6ce4fba737fb9a48a34,08d541be870e83efa06fb3dcb7d0b96b,4659a6295bcddef09d96da004e6af3e8,858632b1948f74005cccb386e6c44780,51f7b24a52c596653865874b847a2198,7fb6007cf694606ea373d80cfbc79a2b,8c5c1f8d0428a3a235431162f9b3e8ab,8444b90f1fa73d39f44bf9863b2dafeb,ee8e141d51546bda290fbd584cd21bba,76fad43176df2349313e184695ca7ff6,2f9a29afd5f53b724705e735df227a08,232e4b3757c60903b6e458f6990cc92a,de43dc108e577804a3b6aa6abd1ca250,a1d8ded47544628121a6f8476f2ed7e2,461c53763025399db295d103c5596d0b,52363da50b856e56679e29938a58b5c1,28dd80521eb9756aaa19123b12d342b1,ac5ce91cfd596616e0c25e773e850a9e,9bf5ee696c6b3acb33ee984dc5d0501c,f4096cd05963b8382e52d4891078cbab,8ef8ca344fe48fb275978a36a6e921d0,bbd2d6242c288c0b0dfe047de3df778b,fba9429a179051a50979cfac99a6999f,d0a4941405752f00f99080e3fdcbe346,400bbcf606631fe702d11184116a30ce,58f9fe0b96d84c4e1c717aeebca3ab95,fb53d93664d259c286ebbddbd0116cba,4e334f76297c6f89aed0aa220cbf7883,d5f8227841758a56fe09a2b8515ebccf,707eca0a530644446a94324bc0e6a344,485938ab12c13cf79413ea07b3a3e0b6,b40737726f70c18ca5623ed80bc9318e,c4a0b3315a13c1fa7216b01e4ec866af,a5a04e590a061a0b6fd725006c9d5ff7,9e96baa022ea618283f0d31379e68099,7c9ce586c36cc07b4c180e6ae392ac8d,bb3a1f3e3613e381de701d5265ccd04a,5d6727e675af9dc494e71ed0f2a373cf,3a86b8b510fe5b00bfd92a364a2bf954,ec3a160bb031370ade65cbcd2fece9d2,6bde9362044de5e0df52ad15d2a14717,44439abdb4b2b05b55a61738b05557a4,a4df3700ade9b1e067704be3708ac62c,c4296451a88476a63168f03074b01bb9,197a5cfabcbe2b5fc937ba6e2e93ef51,7b1a96b82d205f014d07a425f79b2d12,a0f5c9742e0d22e89d31e934125edf65,dab47fb9b4662e57ae1d617cb84d5a01,a338ccad7e004075ad798d239e94de74,5429175cb0a2d1c253b8d1c48cd69213,6387845fcbaf0e0af3f182572dce6a16,0cc4dcc1f48b161f6c33f0cc65b289a6,8039983fe5ffe81cb87f594b295184e3,9ac729c412e5024a5ee4d6407265ecf1,258403de170bbeb579836f652c200526,23830013fa033ee68215d86ac5c9a975,aa162079cdb1b19f765c47bd4020df70,b8d2ba841ee93fee2037119e082a2445,86b8f34ca96f5e103ff215a7e7c3e77c,c213cb82a6e3b09d610313cedc2fbe44,2de9c2637f9cecef8b1ad02539282413,0c5a83ffad6e0d38a78a5239daa5b133,f60f459a49e829a188beaf3a5b95e0a7,8521e276b704ffaa01fe96e059e440b2,737bd97cb8d15354778472859a1e2cc7,87f0f8f939bb2ceea2574ddfac08413b,19ccfb376ebf05f21968bddead41fc0b,1b6e9ba244eb9fdbe7bc15f83ac9f58f,9ed5c71d7644535035052a62a2b28f3e,09de395e8c93aaec09d8aa06b6a9417b,d0bde6ef53755146443a57c2dde4f45f,d20e1b6f944dfcd9632d25b0b37ed2f5,d7a9ecd6c067530fe8d2ce568bee817c,d4c39acc74e159a5a3cdd3199a9a958d,80c73f9602b4565ec99fc60fab30a743,7a4b9001d720b6b0c486f8610d5df6c4,a03171808ce5c9ff14bd854da6a8c0e2,2198e4c49f1f75645513ec2c53327970,808dce3d9e0e37a909483884eb078c86,c585162849bb0005bc99de8667d9a2f5,83f0722e3494477c1c455002dfa3c238,65622d3a4215f36a7cb97eba8090e665,7b5a18ebd08f3883369e2f6d17674446,95b9faf1fdd1c693c6b3176af305c5cf,d0e835738cf048d2579188a7524defad,5b8cc188980949279f81d7f8b51781de,fdf02436e1e0b76dd0eb4c27939bca8f,98a11de5520960cb9d3729a7d7b2604e,d2fc822a19a4535485ff4e46ae367be7,493d7657f7c1e07a84f84b5c9f15ae3f,b832bd917625045b308b69e5025a01e7,766fa62953cae9eb16093a98025692e3,921bcbfdc3d57eec3a0a10a86ac0c0e5,e41d50380be170685ef0b75fae2b3d84,1b0d52edcc88b06499b5338f79087f3c,ba65346c3d5bb7d838ecadb059aa9676,958a2f4ac5dfacf3514ede6bd9949936,e83ad07bca511aa3e85f1181e4a2cc60,d1840c948784bf24ab7e4131e4c3db97,7a751266741cc244d48b0291c75624f5,484d5b8065c57e28d81e75eb942e54cc,1707dcfd2473b742fbf2f6df11e85fd4,18ca8700fe289e0d62f441d028be1aff,09e43ebb3157681100493099ca1d72cf,ce2519bdd966b8aacfff3cad8feec163,cd4d3428a838c111398e19a70df875ca,a3adfb4d17b4f74f5f72d661c67b0bac,cefa760a9b5c51c3d699bd1b27569526,2d318f68ae1fef06f3ddb61c83b8096d,043eac4ef928e3947bd6fc55412ba74c,2e91b2e240bbcefe0a3496c4c0ac4820,4e0decec8ee6dceaa1e2943fbf61781b,00f2e71df08f077aab41e60a8dbd9323,ae351144e3b1c465a370627ae5f17bc2,5bbd358ce9a0993817d78792783fc63e,5ff45b5bd837a579489a8556c0769606,30e907f2d91913c68285cb793abbf502,fbe5fd81bcde3116e0b8707cb908b5e5,c726263b9735ed4ae7f2d479d9e9dcb3,daf123f1d3d2ed87a4ccaeee4f258b9a,8568e7227ab5c46e480342c06aba5497,67357a36927857baa695a59ba32b2fb6,cabaa85c83fd34cfe060d5b7a22d8ac3,1ded89233b7ef6e9b879d6ca47b790b7,b61a03d31d4bff253ed19f88a8c29884,f032a64827f59e7eea0640ff176fe3e6,da1e23e4c330319ab1a47f724fe3fdba,3a257aae4289bfbdfb3bfc8d0e6edb13,2f2d20099b2082b6298dd6115129e1b7,cd98ea787c4328c3795d4a30b12c9aeb,fcf6418c8c29dc0f8220fa56ef4a4ad8,d96f8aa0a3869782368cfec7328d91dd,1f24bd61fbf3f5225dfd33f733b08344,c2729a2514f55f32ee8678c4eddbf965,421c326a3862d94a186e791d93c4597e,f3d397e2ff3274c055da3f39d627684e,d36dd959f31f9eea578b94c2ab736095,155dba4c32a91f03277435d3b4272200,30d67843fa49dcd7cc95ba85c0add7a2,5b24db20bb543e57f7f23a3a796f49ce,515d9bde713a6d92cd373ae50bbed5aa,0681c0615337a7f1977b1097bcca68c9,0a1932270c7befd7c917d37422e2ec15,02c855e7d64b3ebbb6a02dc929df28b3,879e1c74036903936f838a5b019db8bc,e1a4d790760ecc25d4b1bc85e3414267,5065cf815cd2518da9d131fc7c7027a4,f40010b3edd377385f1de56e6a8086b2,9993a69782b4846dbc472710a98352f1,19210ab867eae443e19be887f6d1b03f,4f00051981921c447c7aacbc39f7fa3e,a836911f474530c01fcd810e5bf98f90,b0291191393bb2f452f75931cb8adee5,a435265a8d2925fbcd9ffdc28911c77d,da3c5b558ced37d3e1eb986bcfa0cec2,1d29a34a3db00c1dc5e535574013a32a,9e92a94ea5af2a948153814e58483521,daf1d184fbaf9905faec95c8714ba63a,9bc4b6bed53ce11d50084542a5d4bbf2,0a70cf31c0453d67b7f19ec939be0fec,686ede257feaad32fb3e14ae9af8fe8f,ee7c68d8a0513eabb4afde8a0dda487c,40b1fc6b646777c63fbce0292364ca22,05b9a08ecc7628980fd16219b3a71e8e,8966e51d7b1856aa8617efb1457beab2,batch,group
EC9,1768,251,298,0,0,0,24,0,59,0,1098,0,0,0,0,343,0,234,7,0,0,0,42,0,165,39,0,0,0,0,0,0,0,50,0,0,50,3,0,0,72,0,5,0,0,2,137,40,0,6,321,0,0,261,0,40,0,118,0,230,0,30,0,0,0,12,169,10,56,0,0,0,60,1517,0,112,2,2186,9,5,664,207,78,329,1192,0,89,0,0,0,17,0,0,7,0,0,0,0,2,486,0,39,0,0,10,0,172,0,345,32,0,99,1,27,0,0,36,0,35,28,0,24,0,0,11,2,6,21,0,0,0,4,273,261,0,0,2,0,0,18,0,559,1270,24,651,0,0,0,8,0,19,50,0,0,0,0,0,403,0,0,0,0,14,0,245,8,112,711,0,0,0,0,86,20,55,0,0,5,0,0,0,1,0,510,458,0,15,0,0,0,9,0,PRJNA660092,Disease
ConT36,3629,1109,0,11,0,67,6525,7,4848,0,704,0,0,3,129,1181,1462,2583,18,10,163,6,4,1445,351,0,68,60,1482,4,9,0,8,0,2,0,12,283,7,5,489,0,72,0,1433,72,23,0,0,3,0,67,4,323,213,0,0,15,27,182,0,322,5,0,0,2,19,22,48,15,0,0,2744,434,0,3,160,74,0,2,0,129,0,0,40,0,39,8,0,0,235,0,0,571,2,7,4,2,3,20,0,1,14,10842,120,0,1,2,59,603,19,270,0,0,4,0,6,6480,0,439,0,0,0,3,0,5,0,19,0,0,3,0,0,186,0,2,0,5,119,0,0,0,0,0,5,247,174,563,7,10,22,0,4,0,10,3,0,0,0,197,425,22,0,0,2,1595,194,0,0,0,0,0,0,0,0,0,0,6,0,80,71,24,0,0,0,0,0,0,0,0,0,2,PRJNA853196,Control
C1,1395,535,0,38,1041,84,1845,131,639,49,268,83,172,12,553,320,140,842,113,52,172,21,10,681,30,0,145,147,1221,75,38,0,15,96,0,99,42,411,17,36,0,26,121,0,106,291,52,49,0,41,707,93,7,26,173,13,62,59,201,99,7,617,55,775,50,10,8,29,123,0,0,0,0,26,0,6,45,0,6,28,28,33,317,0,0,0,26,0,11,0,29,0,0,55,0,0,3,15,26,0,17,14,0,176,8,0,0,0,9,563,43,0,0,30,34,0,1,71,6,100,0,4,0,102,14,25,46,2,6,9,0,3,126,3,7,55,9,0,3,0,0,254,0,8,0,425,0,25,11,0,64,0,10,0,0,1,0,17,0,41,0,5,10,0,0,20,0,0,45,0,0,0,0,0,0,0,0,0,0,24,9,0,0,3,0,0,0,0,5,0,0,13,PRJNA660092,Control
ESCCT29,1131,44,0,0,108,1,602,3,407,62,13086,0,0,4,19,117,245,9827,11,107,42,0,0,488,18,15,0,40,0,38,5,138,2,0,0,6,13,81,0,0,59,0,2,0,154,8,253,0,0,27,190,11,0,410,30,4,174,92,0,26,0,231,7,9,6,0,0,0,7,5,0,0,765,1719,0,0,73,2264,5,269,18,6,18,0,0,0,17,0,0,0,48,0,3,39,2,0,0,0,3,0,0,4,173,1378,0,0,159,0,410,525,12,0,4,12,0,0,8,43,0,1367,0,0,0,0,0,130,5,15,0,0,4,2,0,71,2,4,0,0,3,0,3,0,0,6,0,0,4968,7,0,6,10,0,0,2,0,0,0,0,0,0,28,0,32,0,643,2112,3095,115,338,0,0,3,2,0,0,0,0,0,2,45,0,0,0,0,1446,0,22,67,0,0,0,0,PRJNA853196,Disease
ESCCT14,3689,404,313,22,87,36,4644,15,2804,0,576,0,23,1,198,350,699,2714,9,66,34,3,24,0,46,248,3,167,4486,5,0,499,25,76,2,23,50,177,5,0,103,7,67,11,908,74,25,0,0,34,50,26,6,83,77,4,0,41,8,62,2,0,95,7,18,0,69,29,13,2,0,4,0,164,0,6,847,228,11,12,137,12,10838,7,145,3,136,0,5,26,165,0,0,108,0,0,3,0,14,4,3,5,7,3894,22,0,2,15,133,0,2,0,4,15,4,0,23,72,2,277,0,0,11,47,4,82,2,5,11,7,4,0,0,49,6,43,0,0,19,0,35,0,314,0,0,1705,279,481,0,20,0,4,16,0,0,0,0,8,0,51,69,0,11,0,14,106,434,0,532,14,0,0,0,6,8,0,0,0,8,8,23,0,0,6,78,0,0,3,7,0,4,0,PRJNA853196,Disease
CQC2,22970,0,0,0,0,0,0,0,0,1138,849,0,0,0,0,0,0,2342,0,345,0,0,0,13003,1668,0,0,63,0,0,0,0,0,0,0,0,0,7276,0,0,0,0,0,6381,46,0,0,15,0,66,0,0,0,3696,0,0,0,0,0,0,0,0,4428,0,6,0,20,0,0,0,0,0,0,104,0,0,53,0,0,655,2,0,0,0,0,0,0,0,0,0,39,0,0,390,0,0,0,0,0,0,22,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,150,0,0,0,0,2875,8,0,1893,0,0,0,0,0,0,0,0,0,0,9877,0,0,0,0,0,0,0,94,0,0,8,15,0,0,0,10,25,88,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,35,69,0,0,0,0,Chongqing Cohort,Control
C10,5624,241,1175,6,33,2,1121,31,1560,90,8,0,0,73,151,0,335,988,29,18,465,23,0,0,128,0,0,53,346,6,61,783,22,327,18,59,101,126,4,0,0,6,5,5182,1150,218,17,407,0,84,38,33,11,114,30,52,0,30,27,88,5,1258,139,18,22,0,7,0,12,0,255,0,0,27,0,15,45,24,0,23,191,0,83,0,108,0,116,0,0,74,46,0,2,4,2,7,18,4,0,0,32,2,0,664,21,2,5,2,15,1869,0,107,21,0,4,1,43,38,2,91,0,0,0,6,0,25,0,8,93,5,0,18,0,6,4,0,2,0,2,0,4,0,118,49,30,234,0,0,0,10,0,0,5,0,22,0,0,0,0,72,7,16,0,7,5,40,0,0,99,16,0,5,3,0,0,8,0,0,7,43,0,0,0,3,0,0,0,0,5,1,0,0,PRJNA660092,Control
ESCCT43,5121,3436,331,20,0,10,491,7,5458,0,216,5,0,1,0,1410,1243,2684,4,538,85,0,66,178,8,21,2,30,4027,0,2,2035,3,475,0,3,148,1704,3,0,111,0,16,0,263,22,46,0,0,41,1048,26,0,100,14,0,304,35,0,50,2,251,76,0,50,0,173,0,69,10,0,0,22,546,0,2,438,345,2,129,9,357,0,0,138,0,11,0,0,1437,127,0,0,1952,0,0,0,0,7,31,0,0,21,1758,12,0,0,0,571,697,5,235,0,2,11,46,94,91,0,687,0,0,0,46,0,297,3,2,3,0,4,0,0,18,0,2,0,0,6,3,0,0,765,0,0,1621,0,46,0,0,32,27,6,0,0,0,0,0,0,3,141,5,0,0,0,94,1163,136,0,0,0,4,3,0,0,0,19,6,0,20,6,0,0,0,0,0,2,0,0,0,0,0,PRJNA853196,Disease
C35,1453,116,1224,102,45,172,683,59,1717,69,252,0,46,34,62,0,130,335,63,0,16,23,6,444,33,41,58,119,127,4,5,0,52,131,7,22,221,2368,17,6,0,12,18,0,797,81,6,7,5,48,148,34,9,51,93,5,19,35,7,7,0,116,23,51,38,0,5,41,39,96,1,2,111,5,2,0,7,0,0,33,132,0,0,0,0,4,255,0,8,4,7,0,0,15,3,0,0,9,2,0,4,27,0,34,7,0,0,0,0,484,0,4,2,11,11,2,0,0,0,22,0,3,3,3,5,17,5,0,0,11,5,5,0,0,0,3,2,0,4,0,3,0,0,5,0,172,0,4,3,0,2,0,20,52,0,0,0,0,3,0,0,7,8,5,0,2,3,0,3,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,0,3,0,0,20,PRJNA660092,Control
CQC10,12386,357,259,118,0,294,8516,10,6505,0,0,24,0,57,2274,172,1186,423,67,14,165,22,13,0,59,0,10,93,2095,17,0,1375,14,154,3,8,183,409,16,8,0,4,68,1936,1787,565,3,0,11,145,113,6,4,319,159,18,0,57,6,281,0,1979,396,0,620,2,34,0,78,30,17,0,11546,0,0,19,166,0,2,499,120,96,3285,290,0,62,59,0,122,11,45,2,10,445,3,6,0,3,2,6,12,1,1,240,9,4,1,0,15,1522,0,0,9,25,136,10,0,59,3,492,6,19,0,0,8,0,16,5,0,12,38,0,3,0,2,44,2,9,37,0,0,0,0,8,0,600,4,90,56,12,24,0,46,53,0,4,0,6,2,26,33,3,620,2,1,116,10,0,29,0,0,0,0,0,0,0,0,99,0,0,6,14,118,4,2,30,70,0,0,0,0,0,Chongqing Cohort,Control
ESCCT10,1541,267,34,10,364,117,5016,11,559,0,1812,375,23,3,231,374,49,10953,177,16,360,12,2,103,27,93,0,106,1198,31,0,183,15,728,0,0,27,865,5,0,43,0,21,0,73,46,23,0,0,13,0,308,0,54,2775,0,506,158,0,62,2,493,26,421,81,0,104,0,56,28,41,3,45,185,5,0,370,9,11,19,2,165,481,0,22,0,42,0,0,141,29,16,0,24,2,12,2,11,32,12,0,59,25,732,10,0,3,0,85,813,0,0,26,57,102,2,11,10335,0,302,14,0,5,62,0,105,95,4,0,0,5,0,0,163,0,0,0,0,59,0,10,191,348,0,64,0,230,652,7,0,1,0,0,206,5,16,0,0,0,0,85,4,0,8,11,133,204,1,777,15,10,5,0,2,54,0,0,0,2,41,5,0,0,0,0,0,0,0,1,0,6,20,PRJNA853196,Disease
ConT26,1950,785,0,11,1420,37,6723,6,207,0,3336,27,18,2,0,2150,55,13307,1465,9,141,8,16,0,160,0,57,32,270,3,0,72,4,329,3,12,3,1859,5,0,6,1,1,0,149,11,123,0,0,12,0,186,0,68,917,4,0,21,2,69,0,114,27,178,4,0,207,0,678,6,0,0,1166,1501,0,0,104,452,0,11,26,24,0,109,37,0,18,0,3,123,157,7,0,61,0,8,0,58,0,0,0,379,1,813,22,0,0,20,454,262,87,0,0,0,11,0,240,2071,0,412,0,0,0,30,0,13,37,0,0,0,4,0,42,20,0,0,0,33,16,4,11,583,286,0,374,12,2412,256,4,0,61,16,2,0,439,0,0,0,0,0,438,0,0,0,193,907,0,2,382,0,37,625,0,124,0,0,163,0,9,13,5,0,177,5,0,0,0,0,0,0,4,6,PRJNA853196,Control
ESCCT42,5269,778,57,7,0,3,6623,34,927,0,525,16,0,0,746,749,278,2308,40,209,102,6,44,4788,18,33,62,178,761,33,11,170,12,1607,3,4,99,309,19,5,54,1,77,0,471,126,114,37,0,34,144,24,0,62,1179,0,580,16,0,185,16,10225,28,13,267,0,9,0,66,0,0,3,0,635,2,0,334,425,0,361,33,12,0,0,166,14,17,0,99,9,93,2,14,310,3,8,3,0,43,37,0,2,29,710,7,0,0,240,204,795,98,84,0,27,278,9,24,19,0,385,0,0,9,135,0,71,61,7,14,0,250,0,30,14,2,0,0,0,71,5,0,223,0,13,0,619,20,518,0,4,102,13,15,3,12,0,0,5,2,20,89,14,160,2,13,188,1522,53,25,0,5,5,0,0,0,0,8,13,0,79,0,0,0,0,0,0,0,0,11,0,0,0,PRJNA853196,Disease
ESCCT32,2665,573,6,0,84,8,943,3,113,94,3797,8,5,0,23,6685,122,6829,7,3,18,2,16,353,55,14,0,24,0,2,0,22,5,28,0,0,6,60,0,0,47,0,14,0,8,34,20,8,3,4,0,8,0,268,108,0,0,76,0,36,2,98,43,2,21,0,21,20,188,0,1400,0,0,2637,3,0,55,2781,5,38,93,4,298,504,2896,2,0,4,8,3,94,6,3,204,0,0,0,0,5,219,0,4,403,251,25,2,5,0,679,176,9,0,0,20,5,5,110,44,0,445,0,0,3,0,0,18,10,3,0,0,4,0,74,126,0,3,0,1,4,2,0,0,215,0,0,0,1757,44,1,0,476,165,9,0,29,0,0,1,0,2,211,9,2,3,175,1020,293,1112,0,103,0,9,0,1,52,0,219,0,0,0,2,0,598,5,8375,0,0,0,0,0,12,1,PRJNA853196,Disease
C42,2633,670,392,3,128,152,717,149,1115,139,1573,0,75,40,732,319,0,866,280,570,1,61,19,2441,220,10,0,98,389,23,0,44,9,121,19,39,74,825,11,67,31,30,19,1377,236,154,77,0,84,65,200,49,18,405,61,125,20,23,11,432,20,403,19,15,27,0,141,204,342,10,0,0,6,109,5,10,68,219,25,6,215,1,32,12,747,0,428,12,15,7,25,23,15,100,2,7,4,15,6,12,5,63,31,14,107,0,22,26,157,0,126,0,11,0,0,5,332,3,6,82,0,3,0,85,12,32,1,17,0,8,13,37,50,3,3,10,0,0,2,4,3,142,0,7,129,375,123,0,39,0,196,22,66,0,0,21,47,20,0,0,0,46,6,0,348,8,405,67,0,0,0,9,10,79,32,7,12,0,14,3,6,58,33,13,0,12,1,53,29,4,5,0,PRJNA660092,Control
C25,3286,252,285,35,0,1274,137,447,2010,531,190,356,0,332,21,31,1,49,159,628,1,36,0,2181,33,92,718,97,89,28,0,0,0,145,120,118,27,3719,73,27,33,48,94,0,279,120,5,10,0,31,194,3,12,297,23,147,0,7,0,18,0,54,128,7,51,0,70,240,29,22,0,0,2612,13,4,37,40,24,15,115,322,28,0,76,42,0,320,37,11,30,0,3,0,29,18,0,13,11,8,4,31,128,1,0,20,2,0,36,4,40,0,9,37,4,0,19,7,0,20,24,11,7,16,4,3,2,5,0,0,5,0,0,4,0,2,4,5,0,0,0,10,0,0,0,5,65,0,0,0,1,0,5,9,0,3,0,0,92,3,0,0,0,70,12,12,11,1,0,8,0,0,2,7,0,36,29,0,3,0,0,0,59,3,0,34,4,0,0,0,0,12,7,PRJNA660092,Control
C40,1766,28,2309,2,121,139,347,273,348,232,592,1340,0,27,148,269,23,801,25,11,398,64,43,0,152,27,433,103,20,147,0,0,0,8,48,0,34,0,130,31,49,48,21,0,95,180,132,5,16,34,356,40,8,373,28,55,0,9,406,223,78,24,22,97,56,0,54,170,17,17,0,0,0,80,23,45,51,194,47,20,55,7,258,10,55,7,8,2,0,7,84,48,2,159,46,58,2,0,6,0,80,29,12,27,15,0,23,13,21,109,0,87,76,8,0,23,0,0,17,35,0,13,1,62,101,12,14,27,0,2,0,0,69,76,149,0,1,0,0,9,35,0,0,10,863,0,501,0,16,4,140,3,18,0,0,0,49,21,0,1,2,7,52,50,0,1,0,1166,0,12,0,0,4,0,69,0,0,14,10,8,5,16,70,17,0,6,0,0,0,8,0,60,PRJNA660092,Control
CQEC19,26467,539,52,0,255,501,310,44,326,0,1583,1633,859,4,40,250,90,490,71,957,0,97,0,54,20,62,929,115,0,4,0,0,451,73,83,7,508,22,16,8,0,29,44,0,328,572,3,0,0,207,350,89,17,190,0,0,341,9,827,37,2,139,194,19,281,0,27,0,34,1276,190,0,36,255,6,12,36,44,3,192,818,187,6,0,105,0,0,0,0,78,4,161,63,25,8,0,36,0,4,51,0,2,6,139,15,0,1,0,150,54,0,0,3,8,0,14,254,0,53,44,3,2,6,22,0,88,0,6,0,202,0,706,4,120,0,0,0,15,10,0,38,0,340,0,204,0,286,0,0,43,0,0,119,0,8,0,8,25,5,0,14,0,0,40,0,99,487,31,0,0,6,4,0,94,0,867,0,0,200,22,0,0,0,0,0,0,0,0,0,2,0,0,Chongqing Cohort,Disease
CQEC9,13545,9,0,0,33,0,0,4,18,676,6949,0,0,0,7,19,15,20671,0,9,0,13,0,0,295,0,0,3,0,12,0,0,0,18,0,0,3,0,0,0,3310,0,0,0,1176,340,0,13,0,4,86,148,0,234,0,0,60,54,13,33,0,9,305,86,115,2,20,0,5,0,0,0,108,179,0,0,15,2062,9,47,9692,0,7,0,545,3,0,0,0,0,26,2,0,10,0,0,0,0,0,0,183,53,1005,2,0,0,0,0,1285,22,0,21,0,0,0,8,0,0,0,160,0,0,3,4,0,23,14,0,0,0,0,0,0,154,8,50,0,0,0,0,1,0,0,0,0,0,437,0,0,0,0,0,14,0,0,0,2,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,113,0,2,18,Chongqing Cohort,Disease
C4,1215,431,729,74,359,32,383,115,735,103,5303,0,34,196,90,90,0,1498,38,43,33,13,0,0,222,33,9,180,0,46,0,0,4,11,40,35,14,0,33,27,201,25,12,1277,30,70,50,13,119,31,230,612,5,419,6,115,18,75,5,150,26,111,12,0,21,80,20,108,52,2,39,0,0,518,44,27,80,1369,47,8,150,650,47,291,435,0,41,11,11,6,0,73,7,16,11,9,5,14,5,189,41,56,198,30,25,10,43,0,58,61,0,0,0,14,0,9,0,90,0,46,0,0,0,113,19,0,5,52,34,4,6,13,115,222,68,2,6,0,15,0,4,0,0,43,364,0,207,0,7,32,530,0,39,136,0,27,8,0,3,0,4,22,12,0,316,30,836,136,9,0,138,0,6,0,0,3,0,0,148,11,4,0,49,22,99,1,7,0,12,10,3,0,PRJNA660092,Control
ESCCT12,419,652,7,28,94,19,758,1,643,0,2939,21,6,2,52,100,73,8625,34,53,246,3,13,40,70,27,18,55,2343,11,1,100,0,18,0,0,12,89,2,2,25,0,6,0,113,32,14,43,0,32,13,0,0,4,26,12,0,19,0,66,3,170,4,833,307,0,7,0,5,5,49,0,34,279,0,0,767,421,2,131,3,5,150,0,0,3,6,0,4,38,99,5,1,10,0,8,0,19,6,92,0,0,72,660,4,0,15,0,180,735,11,236,2,0,3,3,64,204,0,909,0,0,0,0,0,20,12,0,0,0,0,0,0,5281,0,1,0,0,7,0,8,419,39,0,95,99,320,76,0,16,42,0,0,13,3,0,0,0,0,0,80,0,0,3,0,39,217,0,112,19,12,0,0,0,17,0,0,0,0,20,6,0,0,0,9,0,0,1,0,12,0,0,PRJNA853196,Disease
ESCCT38,3680,2160,0,3,0,5,5464,5,1454,0,89,0,0,9,2883,874,1505,4740,8,52,184,7,38,9302,72,0,11,55,1840,1,0,0,0,42,0,3,27,72,9,0,131,0,34,0,401,31,10,4,0,45,0,1080,0,0,933,0,0,11,7,149,3,1575,44,0,11,0,26,0,16,2,0,0,0,289,0,0,680,244,0,12,4,41,552,0,62,0,19,0,0,16,446,0,3,509,0,13,0,0,12,28,0,0,16,13958,247,0,0,0,192,1802,6,83,1,8,12,2,12,789,0,1006,3,2,5,9,1,17,5,7,20,2,0,0,0,38,3,6,0,0,54,0,13,31,122,0,0,646,6,628,18,66,14,4,18,2,29,0,0,2,0,1341,127,4,0,0,0,742,127,5,0,0,0,15,0,0,0,0,0,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,PRJNA853196,Disease
ConT25,2029,260,154,11,197,31,1716,9,287,0,4895,30,5,29,3,5325,19,6881,42,15,100,0,49,145,273,73,0,13,0,10,0,25,22,30,0,26,37,238,0,1,44,1,11,0,82,40,104,10,0,17,0,2,0,87,3697,0,1,41,22,40,4,343,70,31,5,0,178,0,62,5,0,0,289,1398,1,7,322,1653,0,4,1,13,0,0,532,0,14,0,2,11,398,0,6,23,3,0,4,12,0,140,0,9,0,2107,44,0,0,1,985,347,3,4215,0,5,0,2,98,142,0,272,0,0,0,14,3,8,2,20,0,0,2,0,51,176,0,30,0,3,7,5,0,6288,257,9,0,0,0,88,9,0,81,7,5,22,468,0,0,0,2,0,177,9,1,2,51,1430,1448,10,0,565,96,0,0,22,0,0,6,0,19,2,9,0,0,0,0,5,0,0,0,0,8,10,PRJNA853196,Control
